trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
397,-1.0,0,0,0,1.0,0.0009437343252845939,0.15696573838532216,0.7063795160454578,0.1366547455692201,1.0,-1.0451458037707895,1.6659690514475927,0.9994845880060304,-0.4533466026879051,0.7780983956599902,0.00022990530769304018,-1.0941476312822955,-1.1028175018555555,-0.6907511282073319,-0.9040945631822693,1.0941476312822955,0.9994273200067004,0.40339650307496366,0.42148515746637233,1.9256102539767554,0.2829152424614973,0.0005726799932995741,0.9994273200067004,0.019895452471560594,0.0361201686942332,0.04551542124690537,-0.00019469659467207128,-0.00030743962530413736,1.0,0.0011899054557000155,0.09384248005481131
398,1.0,1,1,1,1.0,0.9998296259404257,0.1671207259182905,0.6946421676622304,0.13823710641947914,1.0,1.3021466082440947,1.66596905146019,0.9999997870674209,-0.4519901112481455,0.7799267474291639,0.0007863453880596176,1.195955426123453,1.4379363498570932,0.7481815043605713,0.9832223823537292,1.195955426123453,0.9999997634082454,0.4477739217628818,0.5034177382108573,1.9280981235794723,0.3136716505417103,2.3659175463208726e-07,0.9999997634082454,0.10171266185976889,0.04525534791153127,0.05524421432779452,0.0006774877673788515,0.0005576213703836925,1.0,0.0010606799062066652,0.09586050382215464
399,-1.0,0,0,0,1.0,0.047871715521872985,0.13517947068211592,0.7334028604996138,0.13141766881827044,1.0,-0.44871405861879327,1.6659717086001458,0.9995361292054273,-0.45002094369571627,0.7817512930176129,0.00045487808166658,-0.862790358675131,-0.24463402891890307,-1.1616947660964954,-0.7858733630980541,0.862790358675131,0.9994845880060304,0.29890440742136437,0.23824217569195938,1.9293340236360987,0.21001943058301464,0.00051541199396965,0.9994845880060304,0.11367639659693893,0.005916224208604063,0.14124172695171677,0.0012931220686600185,-0.00033078396425733416,1.0,0.0010709149101300185,0.09756192623495868
400,-1.0,0,0,0,1.0,0.009022656033376198,0.1349373557806142,0.7255712767303208,0.13949136748906502,1.0,-0.7051369625350624,1.665972416898371,0.9995825162848846,-0.44805466381905557,0.7835729700854365,-0.002463532988818782,-0.8738626403907856,-0.7187170698714547,-0.4712821138262263,-1.1088515691559748,0.8738626403907856,0.9995361292054273,0.40258052656455934,0.24906916861691225,1.9312178416038543,0.2822612466768581,0.0004638707945726628,0.9995361292054273,0.16298548359907805,0.055219796642211154,0.40649481036947216,0.0012931882434824027,-0.002922111921244729,1.0,0.0010801264136610356,0.10082026194844057
401,-1.0,0,0,0,1.0,0.0003346874126777202,0.12812310240163913,0.7596112643968184,0.11226563320154255,1.0,-1.2007970140486846,1.665972457166343,0.9996242646563961,-0.4471826964085977,0.7853919870227023,-0.002107040376172833,-0.7516653233542983,-1.3379440807288718,-0.7854044330717939,-0.957659621144948,0.7516653233542983,0.9995825162848846,0.03373910971749561,0.15327759486438308,1.9330928638130538,0.021153843813428143,0.0004174837151154076,0.9995825162848846,0.05911579182802598,0.04243365072226287,0.02967184981811769,0.00020018569326915733,0.0003533273041188995,1.0,0.000972168834767746,0.10147301324773297
402,1.0,1,1,0,0.0,0.999543270461659,0.16963914431708516,0.663450661148407,0.1669101945345079,1.0,1.1541250719861587,1.9428359059670446,0.8999998083606788,-0.446553753721207,0.79882859852926,-0.008327683075270664,1.2734918119114056,1.293938481399223,0.47706294975619956,1.199184673166219,1.2734918119114056,0.9999997870674209,0.796428862155206,0.5716107531205268,1.935391742150236,0.5553931631324713,-0.9999997870674209,0.9999997870674209,0.002030367658506097,0.005521550868496408,0.5214597834206567,-4.1894198519883735e-05,-0.006233152989145807,0.98,0.020867488048240127,0.09022168131732372
403,-1.0,0,0,0,1.0,6.451560178863736e-05,0.10912191156776434,0.7612693688897886,0.129608719542447,0.9999999999999999,-1.2415535105023825,1.9428359131901423,0.9996618381907565,-0.44847010580816127,0.8006248429994361,-0.008576495918902922,-0.5655358829328212,-1.408248309262373,-0.8316172912194507,-1.063184753527021,0.5655358829328212,0.9996242646563961,0.2660814082866295,0.005874952625050001,1.9483965028841155,0.17792930272537,0.00037573534360391125,0.9996242646563961,0.031815413464935605,0.24765439840368253,0.05362348959956794,-0.0025900678192649633,-0.00026169691361558803,0.98,0.02078079388002377,0.08531414264388022
404,-1.0,0,0,0,1.0,6.560116611244888e-05,0.15462204627071233,0.7394078225808363,0.10597013114845141,1.0,-1.2394061970645696,1.9428359197888823,0.9996956543716808,-0.4465778009075313,0.8024184943624163,-0.007262282296720958,-1.0423002058044226,-1.3121733948215506,-1.0192714921706216,-0.8826520423475619,1.0423002058044226,0.9996618381907565,0.02302871363380099,0.3853700588353769,1.9502359569188061,0.007543603624757769,0.000338161809243509,0.9996618381907565,0.12727352690784663,0.02548753609514852,0.018664874069955536,0.0012214318897523773,0.0013033038340546932,0.98,0.02070276912862905,0.08483233820444223
405,-1.0,0,0,0,1.0,4.4420094869060997e-05,0.15522157837131967,0.7126599872322541,0.13211843439642632,1.0,-1.289580617772819,1.942835923973023,0.9997260889345128,-0.4444325286777799,0.8042095462934369,-0.005593803230060896,-1.0931193766987835,-1.441365262287846,-0.7016549490446983,-0.8779671570094532,1.0931193766987835,0.9996956543716808,0.3914644276540852,0.42791770045149546,1.9520684968898494,0.2667628170611387,0.0003043456283191581,0.9996956543716808,0.16942564108159497,0.04629047763724584,0.031085994677406976,0.0014776219613321896,0.001660075756850256,0.98,0.020708796720071043,0.0882204625631047
406,1.0,1,1,1,1.0,0.9999809855601008,0.15415423295552766,0.7032149099962623,0.14263085704821,1.0,1.3987661958484077,1.9428365622963846,0.909999827524611,-0.4407505542997522,0.8057291604895183,-0.003541049026968972,0.9574161491325874,1.6572981750580098,0.6011297872259861,0.8929947780549704,0.9574161491325874,0.8999998083606788,0.35628636190660135,0.3215003906282901,1.8392093259082174,0.24380665010456004,0.10000019163932117,0.8999998083606788,0.25580472705678364,0.004150113051520032,0.0851851728716031,0.0030198553680631634,0.0020474346502221664,0.98,0.02270874716384551,0.0919694865851126
407,-1.0,0,0,0,1.0,4.156725072035396e-06,0.24650168738713618,0.5633362561386593,0.19016205647420445,1.0,-1.5944185836003786,1.9428365627320714,0.9997534800410615,-0.44774762540904955,0.8075153283097749,0.0016418768209331444,-1.9620710603247797,-1.7304058495147085,-0.7149922866407583,-0.909024795517174,1.9620710603247797,0.9997260889345128,1.2470787736840214,1.1289062939600716,1.9554141627642079,0.869414092551846,0.0002739110654872423,0.9997260889345128,0.4697646447430448,1.1089064358252503,0.037648614500876317,-0.007669701492986466,0.005185392362906022,0.98,0.022637916196333627,0.09969673828696816
408,1.0,1,1,1,1.0,0.999301684482542,0.1815129003951041,0.688630621727036,0.12985647787786003,1.0,0.9349912785411668,1.9428506658077378,0.9189998447721499,-0.44652489540640455,0.8090576972132212,0.0017037694868264183,1.2104805795624698,0.8600206958526716,0.9474833539333981,1.156214136007763,1.2104805795624698,0.909999827524611,0.2629972256290717,0.5206368382409263,1.8540151299630774,0.1857399347612833,0.09000017247538905,0.909999827524611,0.04893955266568589,0.002944846896076189,0.04356853938537597,0.0005519364692353165,6.445215936371907e-05,0.98,0.024437871595730645,0.0987685654550659
409,-1.0,0,0,0,1.0,0.000179423116115299,0.16188533114148912,0.7016132168191279,0.13650145203938305,1.0,-1.1099134479115014,1.9428506775900585,0.9997781320369553,-0.4457816431694502,0.8108389466196799,-0.0009094736472120986,-1.1735063347692922,-1.1718135795501177,-0.7163300447678236,-1.1899171020609018,1.1735063347692922,0.9997534800410615,0.45717629000146864,0.49228017240902927,1.958774199260442,0.3217271724878545,0.0002465199589385403,0.9997534800410615,0.006400584677256883,0.0002693132830993641,0.22428470083551738,7.357525672989022e-05,-0.002614609393899126,0.98,0.02444275874980974,0.09311741418907275
410,1.0,1,1,1,1.0,0.9997780591811776,0.1340922746008549,0.7474581201451392,0.11844960525400583,1.0,1.082543028795263,1.9428553482628614,0.927099860294935,-0.44634467979991804,0.8124000573386814,-0.002447146881952347,0.744150391913994,1.2028532270237762,0.7064253024504021,1.0652362734351628,0.744150391913994,0.9189998447721499,0.03772508946359188,0.149538670361745,1.8676887681076522,0.025498088977302213,0.08100015522785009,0.9189998447721499,0.00029952378109436014,0.10309614331222604,0.12874531289902677,-0.00123355943437358,-0.001541349469415189,0.98,0.025994083584427275,0.09309530066779026
411,1.0,1,1,1,1.0,0.9999509631076523,0.21474415362184993,0.6135737948633917,0.17168205151475854,1.0000000000000002,1.2768434624929188,1.9428564437321307,0.9343898742654415,-0.45180540467759484,0.8139804615430377,0.0024814831031534953,1.5938204636448674,1.3199872401524275,0.7261694206864725,0.6283003472529489,1.5938204636448674,0.927099860294935,0.8676510429583949,0.828711691115976,1.8785648966778565,0.604908583188924,0.07290013970506504,0.927099860294935,0.42060817232516484,0.9322290951574638,0.00957835553473643,-0.0061394510739875875,0.004932357801485141,0.98,0.027390275935583047,0.09869894999675757
412,1.0,1,1,1,1.0,0.9992567384418692,0.1481433021941506,0.7155800860775027,0.13627661172834668,1.0,0.9269494705507932,1.9428672924856916,0.9409508868388974,-0.4510268692734036,0.8155787364110376,0.00032831686960568254,0.9567759525490158,0.9770263447833761,0.6315751799855547,1.0829269026056942,0.9567759525490158,0.9343898742654415,0.32520077256346114,0.3136153573616179,1.8885288169482954,0.23012202389757627,0.06561012573455849,0.9343898742654415,0.024328959310441257,0.015914062200202573,0.2037183775121674,0.00010097876532286421,-0.0021526730184207137,0.98,0.02864684905162325,0.09910174111092751
413,-1.0,0,0,0,1.0,5.4382559871101854e-05,0.11179476616170271,0.7699581231561717,0.11824711068212555,1.0,-1.2635207638790564,1.942867296144569,0.9998003188332598,-0.4540677745196512,0.8173502703284574,-0.001827487118123415,-0.6083488437484451,-1.4392072631037949,-0.7389713246375064,-1.1727066330153675,0.6083488437484451,0.9997781320369553,0.13062248088906125,0.03565220572535255,1.965323588253536,0.09176405349194856,0.00022186796304468626,0.9997781320369553,0.008247206364527221,0.31849971430624796,0.18812631773363828,-0.0037230300953006493,-0.002158549336429333,0.98,0.028651247490294428,0.09600666670290245
414,1.0,1,1,1,1.0,0.9997006541560709,0.17131872002657494,0.6909759324493703,0.13770534752405472,0.9999999999999999,1.0440254475671251,1.9428717251777972,0.9468557981550076,-0.45393747310735916,0.818960770984323,-0.0021778059859589353,1.1986653163217897,1.0569405888336825,0.7868331395246606,0.9727130317549757,1.1986653163217897,0.9409508868388974,0.41183217679712913,0.5048644785377806,1.8994437901931893,0.28645503663986693,0.05904911316110262,0.9409508868388974,0.005085460648964899,0.05105443490096251,0.03455133433555355,-0.0005516276910239714,-0.00035359048423906387,0.98,0.029832194724985737,0.09488416277799738
415,-1.0,0,0,0,1.0,0.001563150529983327,0.07379037609667913,0.7549511015552365,0.17125852234808425,0.9999999999999999,-0.8311778212859052,1.9428717874426686,0.9998202869499339,-0.4673853540793519,0.820727295732638,-0.0038376611010916806,0.12155493457401123,-0.9824642555493293,-0.5747739283820719,-0.9736458835894929,0.12155493457401123,0.9998003188332598,0.6963288629560831,-0.35669352544815014,1.9687311376425716,0.4852523980832992,0.00019968116674018432,0.9998003188332598,0.020297148776538935,1.199464832106009,0.1590988366509909,-0.014150012199953642,-0.0016656202544934235,0.98,0.029836156822642866,0.09529006175061042
416,-1.0,0,0,0,1.0,0.00012879693232332375,0.07997830200477506,0.7692475043431931,0.1507741936520319,1.0,-1.1525650862049113,1.9428717938453492,0.9998382582549404,-0.47395922491169623,0.8224912206116579,-0.004664269215191508,-0.21781072853212635,-1.336439807820883,-0.7102804831079575,-1.0099558361554757,0.21781072853212635,0.9998202869499339,0.4924697545758312,-0.2931367712536508,1.970520625725062,0.34089116710199013,0.0001797130500661437,0.9998202869499339,0.020337398199662442,0.6274938715316077,0.08980531722415463,-0.0072858776799833444,-0.0008336150282939063,0.98,0.029789684624858318,0.09560148550285569
417,1.0,1,1,1,1.0,0.9992613008921734,0.17569569391501305,0.6820312277634792,0.1422730783215078,1.0,0.9277350327425984,1.9428805347958662,0.9521702183395069,-0.4725891020957241,0.8241101908949056,-0.005747438049345307,1.2862658185279718,0.8645022485897844,0.7881050899440224,1.1837225959177289,1.2862658185279718,0.9468557981550076,0.49816072858394944,0.5550534299106813,1.9113753884899167,0.34404824079357305,0.053144201844992356,0.9468557981550076,0.06552963250034143,0.010515112503293842,0.15651321103285568,0.000660174239964571,-0.0010918029423901711,0.98,0.03080750884885088,0.09613893459079703
418,1.0,1,1,1,1.0,0.9999873769053906,0.13239292150474524,0.7521208504625193,0.11548622803273553,1.0,1.451449238775594,1.9428807451142953,0.9569531965055562,-0.4720241153929695,0.8257405870702418,-0.005376030132546552,0.8182152584491036,1.6489357781921663,0.8912261850704308,1.1443148625003732,0.8182152584491036,0.9521702183395069,0.07301092662132724,0.18198310466355888,1.9191059419853385,0.04536021058558376,0.04782978166049312,0.9521702183395069,0.09433152508996889,0.1063409517623948,0.0640538786432374,-0.00014411312006911092,0.0003633317573607779,0.98,0.03172355065044418,0.09168548580171013
419,1.0,1,1,1,1.0,0.998192252391605,0.11021689603188485,0.7548684119953859,0.13491469197272918,1.0,0.8124358965681129,1.9428959183795158,0.9612578768550006,-0.4737193368354421,0.8273824799327042,-0.004781151668257176,0.5927095495289811,0.8302442528178906,0.8922981427550438,1.158986642353042,0.5927095495289811,0.9569531965055562,0.2995885932260627,0.00214352423021541,1.9262367630516315,0.2043359851256973,0.043046803494443786,0.9569531965055562,0.12009741940409052,0.32066974585727,0.07112275581783144,-0.0024068679174381537,0.0005876959630351091,0.98,0.03254798827187815,0.09372526472568525
420,-1.0,0,0,0,1.0,3.355059307924864e-05,0.1841490101993925,0.6721481349323264,0.143702854868281,1.0,-1.3256529040765388,1.9428959201060032,0.9998544324294464,-0.47363329408322463,0.8291364702307029,-0.00594000134627693,-1.4452279081889237,-1.401484315300064,-0.8177328607206487,-1.1674898718719269,1.4452279081889237,0.9998382582549404,0.627495047468275,0.682462989715697,1.9771964769258856,0.4344653815595353,0.00016174174505956262,0.9998382582549404,0.025015544756157106,0.07713841681722143,0.12232996684947535,-0.0006254744647327719,-0.0011677730651198188,0.98,0.03251837450316993,0.09422014865364908
421,1.0,1,1,1,1.0,0.9997949574098824,0.13796931334434884,0.728334141733029,0.13369654492262198,0.9999999999999998,1.0927100742040399,1.942898003367011,0.9651320891695006,-0.47402453903153646,0.8307839226853899,-0.0054418849676952305,0.930609609081659,1.0888371897402578,1.2810892418352673,1.2952673751651211,0.930609609081659,0.9612578768550006,0.3504796327536083,0.2708543931821026,1.9345830286139536,0.23939574158124885,0.03874212314499936,0.9612578768550006,0.04102946017263805,0.132975286364981,0.00020101946471911256,-0.0011033499143081151,0.0004899412884950273,0.98,0.033293188592960016,0.09495029806668326
422,-1.0,0,0,0,1.0,0.001037943512549474,0.13382989955274716,0.7532667651311357,0.1129033353161171,0.9999999999999999,-0.8839212635937116,1.9428980354196044,0.9998689891865018,-0.47321007188555425,0.8325328564040089,-0.0050271853748526515,-0.9084890142957278,-0.8569947859679847,-1.034447561521364,-1.0718855076004827,0.9084890142957278,0.9998544324294464,0.12595854722563615,0.25276667240504586,1.9806165199792531,0.08272909809025006,0.00014556757055361746,0.9998544324294464,0.035330557025037,0.02669841402429082,0.0014015998066230042,0.00010358571600895416,0.000407147486620968,0.98,0.03326653620112261,0.09327462811240875
423,-1.0,0,0,0,1.0,1.0066145946763679e-05,0.16139054960934174,0.720944827044198,0.11766462334646015,0.9999999999999999,-1.4805618172919872,1.9428980358882106,0.9998820902678516,-0.46958084639357617,0.8342792039378883,-0.0011060423581861077,-1.1985710697949519,-1.6304404324002535,-0.9490208260851448,-0.9075493022869177,1.1985710697949519,0.9998689891865018,0.24955024370980705,0.48564678395040733,1.9823821939684858,0.16965798522201228,0.0001310108134982002,0.9998689891865018,0.32834334235243506,0.08469366916350032,0.0017198872861469217,0.002923796078267217,0.003919481460795458,0.98,0.03324254904846896,0.09977090599120116
424,-1.0,0,0,0,1.0,5.7836971199970936e-05,0.1835091831169209,0.6308084403437808,0.18568237653929823,0.9999999999999999,-1.255575991089763,1.9428980379431993,0.9998938812410664,-0.47154577934289504,0.8360229673305559,-0.0036439265208301702,-1.5237336615454509,-1.4191796582468474,-0.43475512479992273,-0.9742719992337544,1.5237336615454509,0.9998820902678516,1.088978536745528,0.7494060828427846,1.9841436077459176,0.7611789333636835,0.0001179097321484246,0.9998820902678516,0.07913193583412537,0.30190811835033277,0.2910784577988509,-0.002673314190194489,-0.0025433582635767064,0.98,0.03324488170731302,0.09664125544610211
425,1.0,1,1,1,1.0,0.9998416593089999,0.1595916434189389,0.6741816775989595,0.1662266789821016,1.0,1.1259730374527412,1.9428995299049705,0.9686188802525505,-0.47113954143852693,0.8376704976337954,-0.007936107297825012,1.220736684261472,1.2736981800897487,0.43584873659070794,1.0407736643764314,1.220736684261472,0.9651320891695006,0.784887947670764,0.5050435680662826,1.9459248698754814,0.5457776368487046,0.03486791083049945,0.9651320891695006,0.0072589331725962354,0.032386688526143514,0.36593416825656266,-0.00030153306424256736,-0.004304102821007598,0.98,0.03391829329189174,0.09678594192173673
426,-1.0,0,0,0,1.0,1.766281352940182e-05,0.11786939622261196,0.7664914673477292,0.11563913642965895,1.0,-1.4082086113509795,1.9428995305384467,0.9999044931169597,-0.4703038300987347,0.839409205822298,-0.00923541784514339,-0.7330520450507292,-1.6363362222461066,-0.584287114410788,-1.0626571268838558,0.7330520450507292,0.9998938812410664,0.14876493063994123,0.11530209460205648,1.9875484610610217,0.09619934415013384,0.00010611875893362654,0.9998938812410664,0.11940582841743283,0.1086395099702221,0.22883786883348312,0.0001291958213665287,-0.0013131844849926034,0.98,0.03389886369824228,0.09539631494109946
427,-1.0,0,0,0,1.0,0.0001826435091738845,0.16310166811446855,0.7091956716976135,0.12770266018791787,1.0,-1.1075960885816383,1.9428995351753877,0.9999140438052637,-0.4705763798215344,0.8411453347541273,-0.008482351409073894,-1.237306836290683,-1.127491914618021,-0.8314383877030797,-0.8578172033676885,1.237306836290683,0.9999044931169597,0.4058684485876033,0.5195416389338117,1.9892993729068018,0.2748724961661789,9.550688304027499e-05,0.9999044931169597,0.062389491498723484,0.14401238149602905,0.0006958419158674142,-0.0009794746799676667,0.0007403237949942729,0.98,0.03390075085368406,0.09631304302781121
428,1.0,1,1,1,1.0,0.9999500131184976,0.18207530538964528,0.6385878312229123,0.17933686338744256,1.0000000000000002,1.2743453520731436,1.9429000149340896,0.9717569922272955,-0.4725264400868124,0.8427945328260757,-0.006730086449885591,1.4634932119266546,1.4455403969148075,0.47271302711390195,0.7829767313037359,1.4634932119266546,0.9686188802525505,0.9907801848127527,0.7002181897197894,1.9550570470445603,0.6850637779598528,0.031381119747449504,0.9686188802525505,0.24144312147682997,0.4631026803994033,0.09626356613759679,-0.0026599147070708795,0.0017421546640707982,0.98,0.034528352564635933,0.10107121542858953
429,-1.0,0,0,0,1.0,0.00014380865705948718,0.1291268599800005,0.7528416029935748,0.11803153702642474,1.0,-1.1383605725213217,1.9429000183112626,0.9999226394247374,-0.4726042727753339,0.8445256094604913,-0.0067461634588702486,-0.8777032550433976,-1.191117341835682,-1.0870214982763242,-1.1339641886360026,0.8777032550433976,0.9999140438052637,0.20931824323292658,0.2296361639479058,1.992695683202129,0.139792683813163,8.59561947362808e-05,0.9999140438052637,1.9328191267093948e-05,0.06566966608575348,0.002203616178204639,-0.0007878040547338365,-2.6211455843250537e-05,0.98,0.03453005307293325,0.09280650467652354
430,1.0,1,1,1,1.0,0.9997910995255589,0.11844645084356147,0.7584151192110832,0.12313842994535538,1.0,1.090308767320369,1.942901562182648,0.974581293004566,-0.4742439102866041,0.8461782597320622,-0.007315298527263104,0.7223506296404726,1.1725238581943798,0.9378800536580141,1.1726724998774474,0.7223506296404726,0.9717569922272955,0.2155294240175415,0.10527623093704419,1.9620461505218811,0.1441244333534088,0.028243007772704498,0.9717569922272955,0.006783784440733919,0.20278978681372675,0.05512749280170547,-0.002352072028475914,-0.0005801245003316587,0.98,0.03509489647434967,0.09225495681815991
431,-1.0,0,0,0,1.0,0.0009120129745679316,0.09625896546364643,0.7767282247156241,0.1270128098207295,1.0,-0.9005788106574468,1.9429015774320801,0.9999303754822636,-0.47975192872420247,0.8479042847671625,-0.008989047658053133,-0.47785600977499143,-0.9770985422414438,-0.753001760716027,-1.3031665692077008,0.47785600977499143,0.9999226394247374,0.27514575094103555,-0.09195910246661093,1.99608929507051,0.18528672713146177,7.736057526264162e-05,0.9999226394247374,0.1620769033345176,0.6811375195111317,0.30268131650268015,-0.006228727394119368,-0.0016872529580179505,0.98,0.0350770469139096,0.09524642858439886
432,1.0,1,1,1,1.0,0.9997786590237269,0.1544129192915676,0.7366202473751609,0.10896683333327141,0.9999999999999999,1.0828629842439665,1.942903039609343,0.9771231637041093,-0.4790817682816288,0.8495594752637192,-0.009352973527532043,1.1074781468244757,1.0599805423087154,1.2026679792746293,1.0113100537539759,1.1074781468244757,0.974581293004566,0.09518983245015367,0.4062305887353781,1.9686727717224133,0.05764383505705443,0.025418706995434026,0.974581293004566,0.005119821861705437,0.009248302124816308,0.036617855659567954,-4.9541763157330454e-05,-0.0003779764055743502,0.98,0.035585405975184385,0.09234072101576124
433,-1.0,0,0,0,1.0,2.3767461423185256e-05,0.18161609668801051,0.6868972107120619,0.13148669259992762,1.0,-1.3700078046872655,1.9429030401534437,0.9999373379340373,-0.4789457197389186,0.8512804483670345,-0.008085888364321118,-1.4353395190215352,-1.4374574000071079,-0.9274061338607271,-1.0305666833990004,1.4353395190215352,0.9999303754822636,0.5079333851608081,0.6691898469355995,1.9994794070683222,0.3462003960850336,6.962451773639966e-05,0.9999303754822636,0.1152202748214347,0.16384104845790762,0.010642098981038529,-0.0005834492836376751,0.001254938110084754,0.98,0.0355867848947686,0.09457087880452693
434,1.0,1,1,1,1.0,0.9999653341740646,0.14975151917042873,0.7020975928308281,0.14815088799874315,1.0,1.3214403036311348,1.9429032916640514,0.9794108473336984,-0.4773293810422452,0.8529373628949412,-0.01003910441955128,1.136028465663355,1.5288937492267198,0.5257187122069569,1.0266461958049464,1.136028465663355,0.9771231637041093,0.6103097534563982,0.4298770527917655,1.9749720866267602,0.4191309390551576,0.022876836295890657,0.9771231637041093,0.08690356600903841,0.011964480959377723,0.25092834382381407,0.0008992690205959282,-0.001968297333777308,0.98,0.03604430940699295,0.09461428391744921
435,-1.0,0,0,0,1.0,0.00016141090316420395,0.15254791219167343,0.7368841143078875,0.11056797350043915,1.0,-1.1234985117708778,1.9429032943912785,0.9999436041406335,-0.4766484150427285,0.8546532880507567,-0.009651418227739832,-1.1315534593629675,-1.1455098067779024,-0.9656902558029933,-0.9460604293297032,1.1315534593629675,0.9999373379340373,0.1658632035599742,0.4279133864481288,2.002865301519084,0.10606513807243065,6.266206596272639e-05,0.9999373379340373,0.03148427310040105,0.034407664190921464,0.0003853300873714783,-3.508069308624498e-05,0.00037318731615635487,0.98,0.03602810555356142,0.09456816935578352
436,1.0,1,1,1,1.0,0.999681369468115,0.12637595994188885,0.7669783171548415,0.10664572290326964,1.0,1.0359701992905395,1.9429049255054718,0.9814697626003286,-0.4767013659841015,0.856311391226088,-0.010567468502663508,0.818033649414352,1.1056953237404155,0.7927750929994449,1.0740395942888674,0.818033649414352,0.9794108473336984,0.02525855641490704,0.1777785044887531,1.98097576248451,0.008029571262695094,0.02058915266630157,0.9794108473336984,0.0014492788355387174,0.06553904381109345,0.07910971968558754,-0.0007690771797066567,-0.0009319252902005859,0.98,0.036439877614563326,0.09439134653770581
437,-1.0,0,0,0,1.0,0.0034018895371743223,0.14970631278871332,0.7014021440165127,0.14889154319477402,1.0,-0.7308665097063545,1.942904959157925,0.9999492437265702,-0.47492270482887605,0.8580222745173819,-0.012888581515198767,-1.1731774595463351,-0.6841719750301319,-0.5061049554044863,-1.0523668247033717,1.1731774595463351,0.9999436041406335,0.6670725041418488,0.4618406016529666,2.0062465359878168,0.4563832843966307,5.639585936645375e-05,0.9999436041406335,0.10336245254318131,0.014595209491159842,0.2984020298499126,0.0010652069166242576,-0.0023404749276807755,0.98,0.03644099563865896,0.09626608295971233
438,-1.0,0,0,0,1.0,0.0006990211909554632,0.07320156442745637,0.7769895559797741,0.1498088795927693,0.9999999999999999,-0.9348283095659439,1.9429049671181102,0.9999543193539132,-0.4838264659031019,0.8597306047646988,-0.014323531641253542,-0.15084561690081377,-1.056615514944596,-0.6862540785506255,-1.0546781422595568,0.15084561690081377,0.9999492437265702,0.5354084616498117,-0.35424621130822503,2.0079639048029376,0.3618973416396694,5.0756273429763965e-05,0.9999492437265702,0.014363982396687012,0.8169132338963628,0.1357362907198027,-0.00963059101799611,-0.0014564676998773882,0.98,0.03644200186034502,0.09217786648722921
439,1.0,1,1,1,1.0,0.9997070024284026,0.16805971852942428,0.7184614078573002,0.11347887361327562,1.0,1.046764166830043,1.9429063310889736,0.9833227863402957,-0.4837626816396677,0.8613866223722674,-0.014302679406703898,1.274318361695964,0.9930755177713547,1.049676853912499,1.0391507934857533,1.274318361695964,0.9814697626003286,0.22464150778346492,0.5356282234536691,1.9884208317550764,0.14292552380717188,0.018530237399671412,0.9814697626003286,5.796345367953904e-05,0.05530378513790404,0.00011079794810750066,-0.0006629498602106939,-6.340139331355395e-07,0.98,0.036812598594934166,0.09209744572000149
440,1.0,1,1,1,1.0,0.9999085325063135,0.18012879673017596,0.6918762680485548,0.12799493522126915,0.9999999999999999,1.1965882359559823,1.942906769161727,0.9849905077062662,-0.4849841190223217,0.8630451004733178,-0.01343200603733771,1.4127943805951637,1.1846324508040769,0.9569457171796745,0.9288913169467155,1.4127943805951637,0.9833227863402957,0.45584866341548924,0.6464728228364633,1.9922078266636074,0.30479138498413855,0.016677213659704315,0.9833227863402957,0.07166164044705398,0.23416217500835418,0.0007870493724310511,-0.0019500064147356024,0.0008504950928954751,0.98,0.0371461356560644,0.0922794200320987
441,1.0,1,1,1,1.0,0.998738013987042,0.1556613719013918,0.7206187740432409,0.12371985405536733,1.0,0.8587398429378447,1.942910673014213,0.9864914569356396,-0.4869660538716644,0.8647058133096169,-0.01330478281173469,1.185426258718994,0.7926960469483966,0.8323895341062055,0.6759966717260879,1.185426258718994,0.9849905077062662,0.35303672461278857,0.4633568879528736,1.9957841843355237,0.23369370119161426,0.015009492293733828,0.9849905077062662,0.03339506662452944,0.259518504103763,0.02445872740344641,-0.0027134812497508023,0.00010723607065299638,0.98,0.03743061411666337,0.09232428299223516
442,-1.0,0,0,0,1.0,0.00042387040864338353,0.11761894424037246,0.7644727492626134,0.11790830649701413,1.0,-0.9992300388580257,1.9429106776576768,0.9999588874185219,-0.4874734793710568,0.8664041317029554,-0.017038276824873078,-0.7873538348138908,-1.09946980604921,-0.560669631054444,-1.1370927502765715,0.7873538348138908,0.9999543193539132,0.22668420375944676,0.14291701397944828,2.014653280566617,0.14537415981987803,4.568064608678757e-05,0.9999543193539132,0.019006127199673234,0.12231730898901216,0.33226361237376706,-0.0012397341814720671,-0.0037590898220891257,0.98,0.03743152123872763,0.0923345423517445
